TAZ,access_nearby_sov,access_transit,access_walk,W_NHBW_sov_AM,W_NHBW_sov_MD,W_NHBW_sov_PM,W_NHBW_sov_NT,W_NHBW_hov2_AM,W_NHBW_hov2_MD,W_NHBW_hov2_PM,W_NHBW_hov2_NT,W_NHBW_hov3_AM,W_NHBW_hov3_MD,W_NHBW_hov3_PM,W_NHBW_hov3_NT,W_NHBW_auto_pay_AM,W_NHBW_auto_pay_MD,W_NHBW_auto_pay_PM,W_NHBW_auto_pay_NT,W_NHBW_walkbike_AM,W_NHBW_walkbike_MD,W_NHBW_walkbike_PM,W_NHBW_walkbike_NT,W_NHBW_t_AM,W_NHBW_t_MD,W_NHBW_t_PM,W_NHBW_t_NT,W_NHBO_sov_AM,W_NHBO_sov_MD,W_NHBO_sov_PM,W_NHBO_sov_NT,W_NHBO_hov2_AM,W_NHBO_hov2_MD,W_NHBO_hov2_PM,W_NHBO_hov2_NT,W_NHBO_hov3_AM,W_NHBO_hov3_MD,W_NHBO_hov3_PM,W_NHBO_hov3_NT,W_NHBO_walkbike_AM,W_NHBO_walkbike_MD,W_NHBO_walkbike_PM,W_NHBO_walkbike_NT,W_NHBO_t_AM,W_NHBO_t_MD,W_NHBO_t_PM,W_NHBO_t_NT,N_NHBSHP_sov_AM,N_NHBSHP_sov_MD,N_NHBSHP_sov_PM,N_NHBSHP_sov_NT,N_NHBSHP_hov2_AM,N_NHBSHP_hov2_MD,N_NHBSHP_hov2_PM,N_NHBSHP_hov2_NT,N_NHBSHP_hov3_AM,N_NHBSHP_hov3_MD,N_NHBSHP_hov3_PM,N_NHBSHP_hov3_NT,N_NHBSHP_auto_pay_AM,N_NHBSHP_auto_pay_MD,N_NHBSHP_auto_pay_PM,N_NHBSHP_auto_pay_NT,N_NHBSHP_walkbike_AM,N_NHBSHP_walkbike_MD,N_NHBSHP_walkbike_PM,N_NHBSHP_walkbike_NT,N_NHBSHP_t_AM,N_NHBSHP_t_MD,N_NHBSHP_t_PM,N_NHBSHP_t_NT,N_NHBO_sov_AM,N_NHBO_sov_MD,N_NHBO_sov_PM,N_NHBO_sov_NT,N_NHBO_hov2_AM,N_NHBO_hov2_MD,N_NHBO_hov2_PM,N_NHBO_hov2_NT,N_NHBO_hov3_AM,N_NHBO_hov3_MD,N_NHBO_hov3_PM,N_NHBO_hov3_NT,N_NHBO_auto_pay_AM,N_NHBO_auto_pay_MD,N_NHBO_auto_pay_PM,N_NHBO_auto_pay_NT,N_NHBO_walkbike_AM,N_NHBO_walkbike_MD,N_NHBO_walkbike_PM,N_NHBO_walkbike_NT,N_NHBO_t_AM,N_NHBO_t_MD,N_NHBO_t_PM,N_NHBO_t_NT
751,10.3861,2.82087,1.61812,8.32015,7.63327,15.2986,15.627,1.86687,1.71249,3.43242,3.50581,0.0847054,0.0777616,0.155629,0.159243,0.0818614,0.0736224,0.148094,0.150674,0.032358,0.0178412,0.0313607,0.0292552,0.203077,0.180587,0.463499,0.369928,0.770331,0.706378,1.41678,1.44589,0.130929,0.120104,0.240721,0.245879,0.0341154,0.0312949,0.0627232,0.0640674,0.000947263,0.00081122,0.00163756,0.00164259,0.0123241,0.0109192,0.0274535,0.0223431,12.2298,55.9103,30.2094,29.4781,5.24023,14.0041,6.02045,3.19739,2.99367,26.082,13.8127,12.3906,0.064305,0.538712,0.286943,0.255961,0.00916488,0.0757308,0.0401968,0.0356948,0.344382,2.89806,1.56173,1.37892,7.34217,19.5215,10.9908,12.1607,7.76685,23.6124,12.2854,11.5263,2.30946,7.39283,3.35007,2.11855,0.380233,1.2176,0.741184,0.892884,0.00492653,0.0125872,0.00541661,0.00286306,0.0147068,0.0378638,0.0189449,0.0170973
752,9.11933,2.21477,0,8.83445,7.9424,15.7243,16.21,1.98211,1.7817,3.52752,3.63631,0.0899184,0.080904,0.160044,0.165169,0.0841245,0.0741886,0.147091,0.151281,0.000528196,0.000291231,0.000511916,0.000477547,0.183105,0.159909,0.376161,0.32703,0.817948,0.734928,1.45561,1.49972,0.13901,0.124958,0.247395,0.255032,0.0362212,0.0325597,0.0644622,0.0664522,1.53996e-05,1.31879e-05,2.66216e-05,2.67035e-05,0.0100328,0.00876151,0.0206043,0.0179178,11.2559,54.3112,28.9296,27.5022,5.74643,15.1004,6.47486,3.43994,4.35802,37.3306,19.6913,17.692,0.0808171,0.663369,0.358039,0.313937,0.000149861,0.00123833,0.000657287,0.000583671,0.481898,3.97897,2.06586,1.89041,6.50874,17.0208,9.35163,9.96847,7.0366,21.6789,11.0953,10.0747,2.40595,7.82536,3.56524,2.3126,0.394186,1.29382,0.75872,0.844319,8.01021e-05,0.000204659,8.80704e-05,4.65515e-05,0.0118146,0.0300189,0.0149674,0.014783
753,9.61138,2.8608,1.18784,9.02635,8.25563,16.5596,16.8919,2.02526,1.85204,3.71514,3.78942,0.0919022,0.0841141,0.168605,0.172159,0.0877753,0.0786547,0.158774,0.160877,0.0110793,0.00610877,0.0107378,0.0100169,0.23285,0.206572,0.492736,0.422928,0.835645,0.763876,1.53283,1.56272,0.142038,0.129892,0.260555,0.265772,0.03701,0.0338453,0.0678913,0.0692507,0.000322894,0.000276521,0.000558194,0.000559911,0.0131488,0.0116521,0.0276633,0.023848,9.85069,36.0196,19.4931,19.4028,6.03869,16.0681,6.90753,3.66584,1.5069,13.1539,6.97432,6.2529,0.0324303,0.270214,0.144802,0.128215,0.00315976,0.0261096,0.0138586,0.0123064,0.17749,1.48843,0.792799,0.707597,7.40981,19.619,10.8787,11.7059,7.59903,21.4275,11.0002,10.0939,2.42146,7.01407,3.09417,1.7993,0.410132,1.17094,0.722769,0.881508,0.00171538,0.00438276,0.00188602,0.000996898,0.0137478,0.035393,0.0179778,0.0175341
754,9.30426,3.01807,0.932127,6.15254,5.57253,11.2307,11.3872,1.38039,1.25007,2.5195,2.55442,0.0627114,0.0568439,0.114423,0.116194,0.0595701,0.0529303,0.107051,0.108151,0.013218,0.00728799,0.0128106,0.0119505,0.148533,0.130629,0.31603,0.267189,0.569264,0.515303,1.03919,1.05283,0.0968137,0.0876759,0.176704,0.179161,0.0252262,0.0228452,0.0460428,0.0466829,0.000364247,0.000311935,0.000629683,0.00063162,0.00859114,0.00754476,0.0180922,0.0154238,4.78196,15.2268,8.51708,8.98569,3.15554,8.29838,3.58205,1.89016,0.44486,3.86605,2.06188,1.83807,0.00985626,0.0813291,0.0430952,0.0385442,0.00389053,0.0321481,0.0170637,0.0151526,0.0517535,0.430018,0.234956,0.204163,3.9649,10.3636,5.95364,6.70803,3.9178,10.6122,5.6026,5.39388,1.22186,3.37685,1.48038,0.82556,0.238564,0.640402,0.409929,0.531081,0.00226761,0.00579368,0.00249318,0.00131782,0.00867713,0.0221666,0.0115633,0.010963
755,9.06858,1.47208,0,8.92371,7.98953,15.7212,16.2964,2.00207,1.79222,3.52666,3.6556,0.0908063,0.0813702,0.159852,0.166021,0.0843437,0.0740885,0.144789,0.151125,0.000384175,0.000211823,0.000372334,0.000347337,0.119633,0.104171,0.428944,0.213224,0.826259,0.739313,1.45589,1.50777,0.14041,0.125696,0.247328,0.256384,0.0365858,0.0327518,0.064445,0.0668045,1.10826e-05,9.49098e-06,1.91588e-05,1.92178e-05,0.00655632,0.00570871,0.0234812,0.0116847,9.79361,41.7963,22.3528,21.5264,5.75954,15.0733,6.45905,3.42892,2.89037,24.6843,13.0188,11.6858,0.0512815,0.420061,0.215233,0.198881,0.000113156,0.000935027,0.000496299,0.000440713,0.246623,2.03303,1.32132,0.965931,6.48509,16.8925,9.2845,9.88513,6.82373,19.9361,10.1815,9.23807,2.32177,7.06838,3.16912,1.95633,0.371732,1.12772,0.650559,0.768759,6.1404e-05,0.000156886,6.75122e-05,3.5685e-05,0.00973742,0.0247166,0.0146717,0.0113834
756,9.24953,1.60607,0,6.1881,5.59779,11.2242,11.3905,1.3883,1.25567,2.51789,2.55502,0.0629179,0.0569773,0.113995,0.11598,0.057718,0.051286,0.102386,0.104391,0.00136926,0.000754968,0.00132706,0.00123796,0.100296,0.0885519,0.3283,0.180524,0.573159,0.518112,1.03999,1.05407,0.0973623,0.0880637,0.176577,0.179193,0.0253691,0.0229463,0.0460097,0.0466913,3.25518e-05,2.78768e-05,5.62731e-05,5.64462e-05,0.00552651,0.00487827,0.0180252,0.00994446,5.20724,18.2148,10.0993,10.3066,3.26628,8.57139,3.70156,1.94256,0.771318,6.63983,3.53733,3.13213,0.0136992,0.11367,0.0579463,0.0535567,0.000527448,0.00435839,0.00231337,0.00205427,0.0661727,0.551804,0.353265,0.260716,4.05457,10.5838,6.0639,6.75787,4.05275,11.2,5.89854,5.59852,1.2836,3.64487,1.61389,0.921909,0.225827,0.626225,0.387613,0.500968,0.000322071,0.000822883,0.00035411,0.000187172,0.0058615,0.0150232,0.00902588,0.00751741
757,9.31353,1.07769,0,6.96826,6.33483,12.6765,12.9119,1.5633,1.42101,2.84373,2.89634,0.0709193,0.0645202,0.128755,0.131551,0.0651407,0.0583355,0.115981,0.118969,0.00133393,0.000735488,0.00129282,0.00120602,0.0820322,0.0729561,0.36026,0.148957,0.645118,0.586168,1.17454,1.19456,0.109638,0.0996612,0.199428,0.203134,0.0285678,0.0259682,0.0519637,0.0529294,3.28665e-05,2.81463e-05,5.68171e-05,5.69919e-05,0.00452817,0.00402577,0.0197737,0.00821896,7.55715,33.5103,18.2109,17.6491,3.92753,10.3622,4.46597,2.35279,2.25868,19.4491,10.3252,9.18107,0.0389176,0.325964,0.161635,0.154083,0.000493886,0.00408106,0.00216617,0.00192356,0.163734,1.37386,0.988138,0.650521,4.80625,12.622,7.14507,7.85782,5.02075,14.9843,7.83055,7.29661,1.62783,5.10084,2.3152,1.44076,0.269089,0.836454,0.488213,0.606123,0.000297369,0.000759771,0.000326951,0.000172817,0.00613713,0.0158096,0.0101982,0.00734362
758,9.52352,1.38031,0,5.17117,4.69483,9.40995,9.56319,1.16013,1.05313,2.11092,2.14516,0.0526056,0.0477986,0.0955817,0.0973976,0.0482973,0.0431624,0.0860779,0.0879607,0.000153186,8.44623e-05,0.000148465,0.000138497,0.0747463,0.0663419,0.271775,0.13538,0.478846,0.434492,0.871849,0.884892,0.0813622,0.0738594,0.148037,0.150449,0.0212001,0.0192451,0.0385732,0.0392016,3.64553e-06,3.12197e-06,6.30211e-06,6.32151e-06,0.00409214,0.00363188,0.0148699,0.00741132,3.82451,11.6114,6.59723,7.16447,2.40379,6.3375,2.73396,1.43791,0.2388,2.1045,1.12104,0.99806,0.00428729,0.035828,0.0180787,0.0169136,5.88188e-05,0.000486029,0.000257977,0.000229084,0.0197541,0.165558,0.110221,0.0783266,3.23064,8.47051,4.9391,5.68088,3.14698,8.46881,4.52307,4.4565,0.940428,2.57225,1.12285,0.615248,0.166617,0.443153,0.279385,0.375758,3.59453e-05,9.18394e-05,3.95211e-05,2.08897e-05,0.00400467,0.010298,0.00658707,0.00543167
759,8.70716,0.526872,0,5.16403,4.63245,9.12666,9.45645,1.1585,1.03908,2.0472,2.1211,0.0526228,0.0472625,0.092867,0.096505,0.0480051,0.042261,0.0822513,0.0863116,2.39388e-05,1.31991e-05,2.3201e-05,2.16433e-05,0.0360995,0.0315623,0.257767,0.064626,0.477792,0.428274,0.844827,0.87414,0.0812511,0.0728781,0.143575,0.14877,0.0211711,0.0189894,0.0374106,0.038764,0,0,1.07342e-06,1.07673e-06,0.00197488,0.00172665,0.0140972,0.00353541,3.84727,15.4887,8.45953,8.51045,2.37062,6.19184,2.6519,1.40905,1.06704,9.13005,4.81231,4.32522,0.0175008,0.144171,0.0690325,0.0683435,8.31914e-06,6.87423e-05,3.64874e-05,3.24008e-05,0.0641434,0.531343,0.466431,0.252499,2.73884,7.11345,4.06143,4.60195,2.77533,7.9494,4.16954,4.01275,0.926861,2.7713,1.23738,0.753644,0.161872,0.474985,0.271908,0.347044,4.88185e-06,1.2473e-05,5.36748e-06,2.83709e-06,0.00328322,0.00835669,0.00655406,0.00384954
760,8.64874,0.576627,0,3.88078,3.50399,7.0146,7.14214,0.870597,0.785963,1.57348,1.602,0.0395092,0.0357122,0.0713135,0.0728151,0.0356654,0.0317376,0.0631176,0.0647272,8.68505e-05,4.78867e-05,8.41736e-05,7.85224e-05,0.0379213,0.0335543,0.196199,0.0685158,0.359205,0.324104,0.649601,0.66051,0.0610578,0.0551239,0.11035,0.112358,0.0159095,0.0143633,0.0287532,0.0292765,2.07372e-06,1.7759e-06,3.58489e-06,3.59592e-06,0.00207637,0.00183718,0.0107336,0.00375136,2.40267,8.99875,5.04027,5.22959,1.50652,3.93861,1.69849,0.894275,0.540505,4.63365,2.46227,2.18944,0.00869442,0.0723457,0.0355509,0.0341943,3.30778e-05,0.000273327,0.000145078,0.000128829,0.0357984,0.298875,0.230929,0.141522,1.82466,4.74034,2.78959,3.25284,1.79668,5.0435,2.71245,2.69187,0.579797,1.69282,0.755782,0.446265,0.110238,0.313078,0.189224,0.248085,2.02454e-05,5.17266e-05,2.22594e-05,1.17657e-05,0.00233428,0.00597691,0.00431123,0.0030197
761,8.44807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,8.15581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,9.69855,3.5213,1.63138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,10.1847,2.488,1.73409,59.6138,42.1824,78.6222,79.2774,6.81477,5.89977,11.5537,11.9417,0.370801,0.300455,0.579346,0.595076,0.298589,0.256202,0.500335,0.518163,0.159046,0.0876929,0.154143,0.143795,0.581617,0.498336,1.18817,1.01139,1.34777,1.64111,3.41697,3.62926,0.477844,0.413695,0.810131,0.837365,0.124509,0.107794,0.211091,0.218187,0.00476558,0.00408116,0.00823836,0.00826371,0.0379379,0.0325031,0.075576,0.0659416,41.3416,210.907,109.912,100.881,16.8477,43.2226,18.3869,9.81912,14.5342,121.687,63.5913,57.0767,0.356681,2.8909,1.54444,1.35327,0.0462944,0.382538,0.203046,0.180305,1.63324,13.4142,6.8887,6.30883,20.3669,52.0494,27.2222,26.8906,23.3228,73.1041,36.2744,31.1039,7.68518,25.3101,11.5441,7.69563,1.23926,4.37599,2.5409,2.81099,0.0291612,0.074506,0.032062,0.0169471,0.0553119,0.140823,0.0638427,0.0478564
802,9.05461,3.12658,1.20038,36.5963,29.0964,57.0997,55.6455,4.68317,4.44175,9.10284,9.03957,0.250205,0.223769,0.451072,0.44701,0.203626,0.192856,0.394241,0.392012,0.733149,0.404236,0.710552,0.662847,0.377153,0.35307,1.02928,0.720447,1.14374,1.36642,2.93112,2.95966,0.328439,0.31151,0.63836,0.633971,0.0855795,0.0811683,0.166334,0.16519,0.0208117,0.0178228,0.0359776,0.0360883,0.0474061,0.0422428,0.102583,0.0858378,16.7484,82.958,43.3465,40.7815,9.53358,26.1633,11.1066,5.98315,6.16571,56.0527,29.25,26.5218,0.179523,1.60285,0.836339,0.752824,0.242022,1.99987,1.0615,0.942614,0.741698,6.59967,3.73203,3.12242,10.0405,27.4835,14.515,14.8097,10.977,34.977,17.3729,15.2383,3.90573,12.9747,5.8211,3.75497,0.786574,2.85341,1.64687,1.90504,0.126423,0.323007,0.138999,0.073471,0.130207,0.335771,0.149688,0.0886838
803,9.28472,2.16634,1.61544,30.5402,21.569,40.3107,40.4483,3.48846,3.01667,5.91919,6.09219,0.184356,0.150668,0.290988,0.298724,0.152181,0.130533,0.254409,0.263278,1.09064,0.601347,1.05703,0.98606,0.241852,0.207221,0.613369,0.419367,0.683591,0.836412,1.74553,1.84684,0.244606,0.21153,0.415029,0.427188,0.0637356,0.0551171,0.108142,0.11131,0.0309526,0.0265073,0.0535085,0.0536731,0.0530573,0.0454429,0.1024,0.0920027,7.91415,27.2626,14.66,14.642,5.18195,13.2645,5.6523,3.00584,1.19621,10.0963,5.29127,4.73126,0.0295029,0.239217,0.123115,0.111408,0.297163,2.4555,1.30335,1.15737,0.121886,1.00128,0.575292,0.469157,6.10939,15.5566,8.57899,9.25677,6.21283,16.7827,8.54256,7.84025,2.03705,5.63497,2.46014,1.42203,0.40738,1.11953,0.696086,0.90567,0.187664,0.479478,0.206333,0.109062,0.174728,0.446241,0.194834,0.107655
804,10.2001,2.46895,1.99457,68.1224,48.8406,91.3923,92.2172,8.21248,7.11744,13.9445,14.3968,0.445737,0.361841,0.697034,0.716418,0.361891,0.310858,0.606377,0.628062,0.54433,0.300127,0.527553,0.492134,0.718378,0.615816,1.51268,1.24807,1.8181,2.08652,4.3076,4.55016,0.575854,0.499081,0.977758,1.00952,0.150047,0.130043,0.254769,0.263045,0.0161228,0.0138073,0.0278718,0.0279576,0.0600318,0.0514436,0.118587,0.104227,62.335,341.305,177.505,160.959,22.95,58.9125,25.0611,13.3738,25.0347,209.617,109.531,98.2004,0.622458,5.05276,2.64578,2.3604,0.159005,1.31388,0.697389,0.619281,2.81113,23.1003,12.2624,10.8473,27.1715,69.5041,35.8809,34.4653,32.2613,105.798,52.361,44.2571,10.8256,37.4366,17.2742,11.851,1.72393,6.55009,3.69218,3.98663,0.0984663,0.251579,0.108261,0.0572239,0.12639,0.322332,0.143999,0.0928161
805,9.6847,2.03311,1.99908,32.8895,23.9294,45.1906,45.5265,4.33748,3.72373,7.32345,7.52146,0.220858,0.181524,0.353073,0.36146,0.190825,0.162346,0.318685,0.327665,2.72375,1.50179,2.6398,2.46257,0.30729,0.262168,0.593614,0.530992,1.10904,1.16999,2.39715,2.50549,0.304134,0.261105,0.5135,0.5274,0.0792466,0.0680346,0.1338,0.137422,0.075454,0.0646176,0.130439,0.130841,0.113903,0.0974903,0.200319,0.197411,11.6779,40.7066,21.7163,21.3885,7.19379,18.3447,7.82086,4.15945,1.7014,14.2803,7.48261,6.701,0.0436254,0.351296,0.187127,0.164041,0.724816,5.98927,3.17902,2.82297,0.172011,1.40791,0.720892,0.661013,8.76544,22.2374,12.1268,12.8511,9.02197,24.3685,12.3035,11.0946,2.89875,8.01696,3.50386,2.03384,0.547541,1.51157,0.949888,1.2025,0.493913,1.26193,0.543046,0.287038,0.447596,1.14327,0.493757,0.267711
806,8.97383,2.20423,1.08244,26.1208,20.0054,37.9134,38.8191,4.03143,3.49267,6.80699,7.07523,0.198057,0.166568,0.321145,0.334226,0.179473,0.15359,0.295813,0.310841,2.79343,1.54021,2.70733,2.52556,0.186686,0.160465,0.636064,0.326406,1.25319,1.21818,2.43256,2.55401,0.282711,0.244934,0.477319,0.496175,0.0736644,0.0638211,0.124372,0.129285,0.07861,0.0673203,0.135895,0.136313,0.111369,0.0954069,0.209661,0.193266,8.0849,23.9047,12.6749,12.9438,6.40428,16.4952,6.96337,3.75339,0.554311,4.81687,2.49715,2.28209,0.016245,0.131323,0.0648521,0.061544,0.713709,5.89749,3.1303,2.77971,0.0503043,0.414985,0.268351,0.195746,6.98875,17.9226,9.64195,10.2719,7.05564,18.5425,9.22471,8.37837,2.41014,6.40533,2.73137,1.52485,0.492152,1.28956,0.774395,1.03758,0.438809,1.12115,0.48246,0.255015,0.396816,1.01379,0.440632,0.236586
807,8.96254,1.52138,1.39846,10.7555,8.37191,15.9854,16.298,1.75222,1.51959,2.97259,3.06935,0.0842627,0.0713599,0.138388,0.143044,0.0753044,0.0648224,0.125701,0.130781,0.217378,0.119856,0.210678,0.196533,0.0903594,0.0776443,0.291679,0.157122,0.576465,0.548179,1.09357,1.13818,0.12286,0.106552,0.208419,0.21522,0.0320129,0.0277636,0.0543066,0.0560786,0.00495046,0.00423949,0.00855798,0.00858431,0.0113118,0.00970157,0.0269632,0.0196389,2.50519,8.01065,4.49272,4.91833,1.61448,4.14294,1.75909,0.938794,0.292919,2.49018,1.30032,1.16772,0.0067706,0.0551508,0.0277,0.0256797,0.0485774,0.401403,0.213059,0.189196,0.0252813,0.208391,0.131631,0.0976013,2.07063,5.27835,3.07673,3.65599,1.99696,5.3174,2.82591,2.86902,0.617958,1.68579,0.729869,0.416437,0.152511,0.404003,0.262135,0.369569,0.0382594,0.0977518,0.0420653,0.0222345,0.0365813,0.0934183,0.0416229,0.0234919
808,8.84006,1.32279,1.13432,9.84986,7.70187,14.7161,15.0163,1.62674,1.41071,2.75805,2.84934,0.0745789,0.0642752,0.125124,0.129555,0.0696464,0.0599513,0.116151,0.12095,0.118491,0.0653323,0.114839,0.107129,0.0760997,0.0654146,0.265891,0.132375,0.538812,0.510715,1.01766,1.05949,0.114061,0.0989169,0.193376,0.199792,0.0297203,0.0257742,0.0503869,0.0520587,0.00273869,0.00234537,0.00473444,0.00474901,0.00768578,0.00659532,0.0206327,0.0133502,1.95118,4.97553,2.87958,3.38585,1.43481,3.68128,1.56245,0.834111,-0.00655328,-0.016822,-0.00713422,-0.00381354,0,0,0,0,0.0276814,0.228736,0.12141,0.107812,0,0,0,0,1.82467,4.65001,2.72013,3.25059,1.72042,4.39469,2.34518,2.41411,0.530023,1.36047,0.577542,0.308222,0.132296,0.329304,0.21765,0.315339,0.0212349,0.0542547,0.0233473,0.0123407,0.0211987,0.0541228,0.0246339,0.0142304
809,9.45983,2.06798,1.82628,43.1288,30.0271,55.7663,56.0474,4.66142,4.01794,7.86483,8.12099,0.251962,0.203774,0.391866,0.40332,0.204209,0.174521,0.33934,0.352342,1.55634,0.858116,1.50837,1.4071,0.321296,0.274726,0.799461,0.55669,0.796264,1.04836,2.20742,2.35422,0.326856,0.281741,0.551455,0.569452,0.085167,0.0734115,0.143689,0.148379,0.0444496,0.0380659,0.076841,0.0770774,0.0747703,0.0640087,0.142602,0.12963,14.0355,55.2503,29.1563,27.9294,8.34723,21.3323,9.07531,4.83928,3.18469,26.6857,13.9417,12.5129,0.082083,0.662667,0.340996,0.309143,0.440584,3.64062,1.93239,1.71596,0.31621,2.59416,1.48119,1.21867,9.64603,24.5334,13.2027,13.7248,10.1575,28.4312,14.2406,12.627,3.39235,9.80044,4.32728,2.61532,0.634166,1.86864,1.12215,1.39312,0.285147,0.728542,0.313512,0.165713,0.265572,0.678223,0.295524,0.162558
810,9.37133,2.29744,1.76837,9.94504,8.59425,16.8813,17.3566,2.23112,1.92796,3.78719,3.89361,0.100499,0.0869139,0.170321,0.175563,0.0974752,0.0835367,0.163054,0.168501,0.589534,0.325051,0.571363,0.533003,0.170316,0.145775,0.401103,0.294939,0.923665,0.797871,1.56899,1.61119,0.156445,0.135191,0.265546,0.273026,0.0407641,0.0352259,0.0691919,0.0711408,0.0167444,0.0143397,0.0289465,0.0290356,0.0308614,0.0264248,0.0591842,0.0534933,3.45697,8.7931,5.00981,5.6964,2.41712,6.18338,2.63675,1.40126,-0.0106731,-0.0273163,-0.0116437,-0.00619366,0,0,0,0,0.156545,1.29356,0.686601,0.609702,0,0,0,0,3.15946,8.03095,4.62331,5.34239,3.03719,7.73794,4.07451,4.03789,0.920883,2.3569,1.00496,0.53405,0.212853,0.527828,0.351922,0.497345,0.100476,0.256715,0.110471,0.0583921,0.0933299,0.238336,0.104186,0.0581221
811,8.48765,0.917174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,8.9921,2.10118,0.219371,16.3535,11.9608,22.3472,22.4414,1.81956,1.63303,3.21256,3.30656,0.0948249,0.0809289,0.15705,0.161169,0.0771438,0.0691418,0.135228,0.13987,0.00218779,0.00120628,0.00212036,0.001978,0.128757,0.115321,0.341115,0.234085,0.332234,0.436687,0.920323,0.974753,0.12759,0.114512,0.225262,0.231865,0.0332453,0.0298377,0.0586953,0.0604159,5.51208e-05,4.72045e-05,9.52885e-05,9.55817e-05,0.00711194,0.006367,0.0187763,0.0129238,2.72942,9.46967,5.26326,5.70954,1.70712,4.50032,1.90958,1.02337,0.403343,3.52261,1.83734,1.66012,0.00992135,0.0842537,0.0440356,0.0393792,0.000652696,0.00539333,0.0028627,0.00254208,0.0438731,0.373863,0.210269,0.175613,2.18088,5.7163,3.31776,3.95788,2.11897,5.87366,3.10937,3.15975,0.658493,1.87762,0.816184,0.476306,0.163982,0.462626,0.298521,0.410036,0.000339279,0.00086685,0.00037303,0.000197173,0.00403172,0.0105264,0.00589137,0.00569398
813,8.84819,1.92411,0.131971,10.4497,8.12762,15.4479,15.6431,1.48707,1.33646,2.63014,2.708,0.073538,0.0639781,0.124707,0.128271,0.0629472,0.0565205,0.110536,0.114457,0.00294423,0.00162336,0.00285348,0.00266191,0.0926234,0.0830491,0.257039,0.169223,0.420892,0.442466,0.899419,0.938452,0.104276,0.0937159,0.184423,0.189893,0.0271705,0.024419,0.0480541,0.0494793,7.47362e-05,6.40028e-05,0.000129198,0.000129596,0.00516122,0.00462385,0.0142223,0.00942064,1.70312,4.46846,2.60264,3.12901,1.23117,3.24813,1.37728,0.739028,-0.00563821,-0.0148834,-0.00631178,-0.00338818,0,0,0,0,0.000855156,0.00706629,0.00375068,0.00333061,0,0,0,0,1.59647,4.18701,2.46416,3.00663,1.49484,3.92927,2.10863,2.21934,0.453914,1.19779,0.507751,0.272525,0.119406,0.310344,0.206289,0.299074,0.000469474,0.00119949,0.000516176,0.000272836,0.00304693,0.00795322,0.00450486,0.00422635
814,9.61886,1.87338,2.11375,19.731,14.2333,26.7264,26.9794,2.49908,2.14856,4.21183,4.34137,0.126061,0.104077,0.201669,0.207536,0.108622,0.0926571,0.180743,0.187075,0.837166,0.461588,0.811363,0.75689,0.181777,0.154694,0.406574,0.311595,0.59734,0.65249,1.34026,1.40907,0.175226,0.150652,0.29531,0.304409,0.0456576,0.0392546,0.0769471,0.079318,0.0219328,0.0187829,0.0379157,0.0380324,0.0381648,0.0326303,0.0710255,0.0659817,4.23901,10.7393,6.06589,6.82973,2.87621,7.33044,3.12336,1.66226,-0.0124844,-0.0318362,-0.0135598,-0.00722335,0,0,0,0,0.22108,1.82682,0.969651,0.86105,0,0,0,0,3.83018,9.69744,5.53519,6.3365,3.70608,9.40613,4.91429,4.81485,1.1128,2.83729,1.20877,0.643285,0.241267,0.596319,0.398405,0.558599,0.159746,0.408146,0.175637,0.0928366,0.146075,0.373045,0.162026,0.0888764
